sex	name	pct
F	Abbey-Leigh	0.00011699565112540311
F	Abbey-Louise	4.3873369172026165e-05
F	Abbeygail	0.0008189695578778218
F	Abbeygale	0.00019011793307878005
F	Abbeygayle	5.8497825562701554e-05
F	Abbi	0.016774251480104672
F	Abbi-Leigh	5.8497825562701554e-05
F	Abbi-Louise	4.3873369172026165e-05
F	Abbi-Mae	4.3873369172026165e-05
F	Abbie	0.2304960571734348
F	Abbie-Gail	5.8497825562701554e-05
F	Abbie-Gayle	4.3873369172026165e-05
F	Abbie-Grace	4.3873369172026165e-05
F	Abbie-Jai	4.3873369172026165e-05
F	Abbie-Jane	4.3873369172026165e-05
F	Abbie-Jo	0.0002778646714228324
F	Abbie-Lea	8.774673834405233e-05
F	Abbie-Lee	5.8497825562701554e-05
F	Abbie-Leigh	0.001696436941318345
F	Abbie-Louise	0.0008335940142684971
F	Abbie-Mae	0.0006142271684083663
F	Abbie-Mai	4.3873369172026165e-05
F	Abbie-May	0.0006142271684083663
F	Abbie-Rose	0.00045335814811093704
F	Abbiegail	0.0011992054240353817
F	Abbiegale	0.00020474238946945544
F	Abbiegayle	4.3873369172026165e-05
F	Abbieleigh	4.3873369172026165e-05
F	Abbielouise	4.3873369172026165e-05
F	Abbigail	0.008540682532154427
F	Abbigale	0.0008189695578778218
F	Abbigayle	0.0003802358661575601
F	Abby	0.06834008471362608
F	Abby-Leigh	0.00014624456390675388
F	Abby-May	4.3873369172026165e-05
F	Abby-Rose	4.3873369172026165e-05
F	Abbygael	4.3873369172026165e-05
F	Abbygail	0.001696436941318345
F	Abbygale	0.00017549347668810466
F	Abbygayle	8.774673834405233e-05
F	Abeda	0.00021936684586013083
F	Abeeda	0.00014624456390675388
F	Abeedah	8.774673834405233e-05
F	Abeeha	0.0034074983390273653
F	Abeer	0.0014478211826768634
F	Abeera	0.0025739043247588684
F	Abeerah	0.0005703537992363401
F	Abela	4.3873369172026165e-05
F	Abella	0.00030711358420418316
F	Abena	0.002296039653336036
F	Abeni	8.774673834405233e-05
F	Aber	5.8497825562701554e-05
F	Abhia	4.3873369172026165e-05
F	Abhirami	4.3873369172026165e-05
F	Abi	0.022653282949156178
F	Abi-Leigh	0.0003509869533762093
F	Abi-Louise	0.00010237119473472772
F	Abi-Mae	4.3873369172026165e-05
F	Abi-Rose	4.3873369172026165e-05
F	Abia	0.0012138298804260572
F	Abibat	4.3873369172026165e-05
F	Abibatu	4.3873369172026165e-05
F	Abida	0.006610254288585276
F	Abidah	0.0011845809676447065
F	Abidemi	4.3873369172026165e-05
F	Abie	0.0003656114097668847
F	Abieyuwa	4.3873369172026165e-05
F	Abigael	0.0031442581239952082
F	Abigail	0.6266140829712683
F	Abigail-Louise	8.774673834405233e-05
F	Abigail-Rose	0.00032173804059485854
F	Abigaile	0.0006727249939710679
F	Abigale	0.0043288390916399145
F	Abigayle	0.004182594527733161
F	Abigel	0.00043873369172026165
F	Abiha	0.003246629318729936
F	Abilene	4.3873369172026165e-05
F	Abimbola	0.0004094847789389109
F	Abina	0.00016086902029742927
F	Abinaya	0.0013454499879421357
F	Abinisha	4.3873369172026165e-05
F	Abiodun	0.00010237119473472772
F	Abiola	0.0005118559736736385
F	Abiona	4.3873369172026165e-05
F	Abir	0.00045335814811093704
F	Abira	0.000716598363143094
F	Abirah	4.3873369172026165e-05
F	Abirami	0.0006142271684083663
F	Abiramy	8.774673834405233e-05
F	Abisha	0.001550192377411591
F	Abisola	0.0010383364037379525
F	Abisoye	4.3873369172026165e-05
F	Abitha	0.00010237119473472772
F	Abiya	4.3873369172026165e-05
F	Abla	4.3873369172026165e-05
F	Abra	4.3873369172026165e-05
F	Abraar	4.3873369172026165e-05
F	Abrar	0.0015648168338022665
F	Abriana	4.3873369172026165e-05
F	Abrianna	0.0003802358661575601
F	Abriella	0.00014624456390675388
F	Abrielle	0.00042410923532958626
F	Abril	0.0003509869533762093
F	Abrish	0.0010675853165193034
F	Absalat	8.774673834405233e-05
F	Aby	0.00032173804059485854
F	Abyan	0.00032173804059485854
F	Abygail	0.0011845809676447065
F	Abygayle	4.3873369172026165e-05
F	Acacia	0.006361638529943794
F	Ace	4.3873369172026165e-05
F	Acelya	0.0007458472759244448
F	Acer	4.3873369172026165e-05
F	Achsa	4.3873369172026165e-05
F	Achsah	7.312228195337694e-05
F	Ada	0.04265953929160011
F	Ada-Grace	0.0003656114097668847
F	Ada-Jane	4.3873369172026165e-05
F	Ada-Leigh	4.3873369172026165e-05
F	Ada-Lily	4.3873369172026165e-05
F	Ada-Louise	4.3873369172026165e-05
F	Ada-Mae	8.774673834405233e-05
F	Ada-May	0.000263240215032157
F	Ada-Rose	0.0007019739067524186
F	Adabelle	4.3873369172026165e-05
F	Adaeze	0.002296039653336036
F	Adah	0.0009067162962218741
F	Adalaide	0.0001316201075160785
F	Adaleigh	5.8497825562701554e-05
F	Adaleine	4.3873369172026165e-05
F	Adalia	0.00046798260450161243
F	Adalie	0.00023399130225080621
F	Adalin	4.3873369172026165e-05
F	Adalina	5.8497825562701554e-05
F	Adalind	0.000526480430064314
F	Adaline	0.002983389103697779
F	Adalyn	0.002047423894694554
F	Adalynn	0.0010090874909566019
F	Adalynne	5.8497825562701554e-05
F	Adama	0.0019158037871784758
F	Adan	0.0009359652090032249
F	Adana	0.0001316201075160785
F	Adanna	0.0019450526999598267
F	Adaobi	0.00010237119473472772
F	Adaora	0.0009067162962218741
F	Adar	8.774673834405233e-05
F	Adara	0.0013893233571141618
F	Adaugo	0.0002486157586414816
F	Adaya	5.8497825562701554e-05
F	Adda	4.3873369172026165e-05
F	Addalyn	0.00011699565112540311
F	Addelyn	0.00014624456390675388
F	Addelynn	4.3873369172026165e-05
F	Addie	0.0003656114097668847
F	Addien	4.3873369172026165e-05
F	Addiena	0.00017549347668810466
F	Addilyn	0.0005996027120176909
F	Addilynn	7.312228195337694e-05
F	Addison	0.010924468923834516
F	Addisyn	8.774673834405233e-05
F	Addyson	0.0003948603225482355
F	Adea	0.0007750961887057955
F	Adeana	4.3873369172026165e-05
F	Adebisi	4.3873369172026165e-05
F	Adebola	0.0004094847789389109
F	Adedayo	0.00010237119473472772
F	Adediwura	4.3873369172026165e-05
F	Adedolapo	8.774673834405233e-05
F	Adedoyin	0.00023399130225080621
F	Adeeba	0.0031881314931672348
F	Adeebah	8.774673834405233e-05
F	Adeela	0.001126083142082005
F	Adeen	4.3873369172026165e-05
F	Adeena	0.0036122407284968207
F	Adeesa	4.3873369172026165e-05
F	Adeeva	8.774673834405233e-05
F	Adekemi	0.00010237119473472772
F	Adel	0.001169956511254031
F	Adela	0.005162433105908412
F	Adelaide	0.012913394992966367
F	Adele	0.02968764647307104
F	Adeleine	4.3873369172026165e-05
F	Adelia	0.0006142271684083663
F	Adelie	0.00030711358420418316
F	Adelina	0.005718162448754077
F	Adeline	0.008204320035168893
F	Adell	4.3873369172026165e-05
F	Adella	0.0003948603225482355
F	Adelle	0.0036707385540595224
F	Adelyn	0.0018134325924437482
F	Adelynn	0.0004094847789389109
F	Ademide	0.00017549347668810466
F	Aden	0.00046798260450161243
F	Adena	0.00010237119473472772
F	Adenike	0.0007750961887057955
F	Adeola	0.0018280570488344236
F	Adepeju	4.3873369172026165e-05
F	Aderinola	4.3873369172026165e-05
F	Aderinsola	0.0006727249939710679
F	Aderonke	0.00023399130225080621
F	Aderyn	0.0006434760811897171
F	Adesewa	0.0002486157586414816
F	Adesire	4.3873369172026165e-05
F	Adesola	0.0004094847789389109
F	Adesuwa	0.0007312228195337694
F	Adetokunbo	8.774673834405233e-05
F	Adetola	0.00019011793307878005
F	Adetoun	5.8497825562701554e-05
F	Adetutu	0.00010237119473472772
F	Adewonuola	8.774673834405233e-05
F	Adewunmi	0.00014624456390675388
F	Adeyinka	4.3873369172026165e-05
F	Adhara	4.3873369172026165e-05
F	Adhira	0.0002486157586414816
F	Adhya	0.0006142271684083663
F	Adi	0.0012284543368167326
F	Adia	0.0008189695578778218
F	Adiba	0.0027640222578376485
F	Adibah	0.00019011793307878005
F	Adie	4.3873369172026165e-05
F	Adiel	0.00010237119473472772
F	Adifaah	4.3873369172026165e-05
F	Adila	0.0008043451014871463
F	Adilah	0.0003802358661575601
F	Adina	0.005791284730707454
F	Adira	0.0004972315172829632
F	Adisa	0.0001316201075160785
F	Adithi	0.0002778646714228324
F	Aditi	0.005762035817926103
F	Aditri	0.00023399130225080621
F	Adiva	0.00017549347668810466
F	Adiya	0.00010237119473472772
F	Adja	4.3873369172026165e-05
F	Adjoa	0.00046798260450161243
F	Adley	0.00032173804059485854
F	Adn	0.00019011793307878005
F	Adna	0.0018426815052250988
F	Adona	4.3873369172026165e-05
F	Adonai	5.8497825562701554e-05
F	Adonia	0.00029248912781350777
F	Adora	0.001506319008239565
F	Adria	0.0007019739067524186
F	Adrian	4.3873369172026165e-05
F	Adriana	0.017637094407154517
F	Adriane	5.8497825562701554e-05
F	Adrianna	0.00789720645096471
F	Adrianne	0.001243078793207408
F	Adriel	0.0005118559736736385
F	Adrielle	0.00043873369172026165
F	Adrien	4.3873369172026165e-05
F	Adrienne	0.0034952450773714176
F	Adrija	0.0011845809676447065
F	Adrijana	0.00019011793307878005
F	Adrika	4.3873369172026165e-05
F	Adrina	0.0004826070608922878
F	Adrita	4.3873369172026165e-05
F	Adunola	4.3873369172026165e-05
F	Advaita	0.00010237119473472772
F	Advika	0.0009944630345659264
F	Advita	4.3873369172026165e-05
F	Adwoa	0.001052960860128628
F	Adya	0.00032173804059485854
F	Aeesha	4.3873369172026165e-05
F	Aeisha	0.00011699565112540311
F	Aela	0.0013015766187701096
F	Aelia	5.8497825562701554e-05
F	Aella	0.00016086902029742927
F	Aeman	4.3873369172026165e-05
F	Aemelia	0.000263240215032157
F	Aemilia	0.0008335940142684971
F	Aerin	0.0013893233571141618
F	Aeris	0.0008335940142684971
F	Aerith	0.00011699565112540311
F	Aeron	0.0001316201075160785
F	Aerona	4.3873369172026165e-05
F	Aeryn	0.0049138173472669305
F	Aesha	0.0005996027120176909
F	Aeva	0.00043873369172026165
F	Aevah	4.3873369172026165e-05
F	Aeysha	0.0002778646714228324
F	Afaaf	4.3873369172026165e-05
F	Afaf	0.00016086902029742927
F	Afeefa	0.0002778646714228324
F	Afeefah	0.0012723277059887587
F	Afet	5.8497825562701554e-05
F	Affaf	4.3873369172026165e-05
F	Affia	4.3873369172026165e-05
F	Afia	0.0044750836555466685
F	Afifa	0.0019450526999598267
F	Afifah	0.0014039478135048373
F	Afina	4.3873369172026165e-05
F	Afira	4.3873369172026165e-05
F	Afiya	0.001769559223271722
F	Afiyah	0.00244228421724279
F	Afizah	0.0005411048864549893
F	Afnaan	0.00043873369172026165
F	Afnan	0.0028078956270096746
F	Afra	0.0015209434646302404
F	Afraa	0.000263240215032157
F	Afrah	0.0014770700954582143
F	Afreen	0.004840695065313553
F	Africa	0.00029248912781350777
F	Afrida	0.00010237119473472772
F	Afrika	8.774673834405233e-05
F	Afrin	0.000979838578175251
F	Afrina	5.8497825562701554e-05
F	Afruza	4.3873369172026165e-05
F	Afsa	0.002296039653336036
F	Afsah	0.00019011793307878005
F	Afsana	0.004943066260048281
F	Afsara	0.0001316201075160785
F	Afseen	4.3873369172026165e-05
F	Afsha	0.0009213407526125494
F	Afshah	0.00020474238946945544
F	Afshan	0.0003656114097668847
F	Afshana	5.8497825562701554e-05
F	Afsheen	0.0014916945518488895
F	Afton	0.00010237119473472772
F	Afua	0.0008335940142684971
F	Afza	4.3873369172026165e-05
F	Agamjot	0.00016086902029742927
F	Agape	0.00010237119473472772
F	Agata	0.0053086776698151655
F	Agatha	0.011173084682475996
F	Agathe	0.0006873494503617432
F	Aggeliki	4.3873369172026165e-05
F	Aggie	4.3873369172026165e-05
F	Agne	0.00020474238946945544
F	Agnes	0.018207448206390857
F	Agnesa	0.00032173804059485854
F	Agnese	0.00023399130225080621
F	Agnieszka	0.0006873494503617432
F	Agota	0.00030711358420418316
F	Ahaana	0.0002778646714228324
F	Ahana	0.0014478211826768634
F	Ahdia	0.00016086902029742927
F	Ahlaam	0.0010822097729099786
F	Ahlaan	4.3873369172026165e-05
F	Ahlam	0.004255716809686538
F	Ahlan	8.774673834405233e-05
F	Ahri	4.3873369172026165e-05
F	Ahsen	0.00014624456390675388
F	Ahuva	5.8497825562701554e-05
F	Ai	0.00021936684586013083
F	Aia	0.00010237119473472772
F	Aibhlin	5.8497825562701554e-05
F	Aibhlinn	0.0005557293428456648
F	Aicha	0.0046944505014068
F	Aida	0.00830669122990362
F	Aida-Mae	4.3873369172026165e-05
F	Aidah	0.0005849782556270155
F	Aidan	0.00021936684586013083
F	Aideen	0.00045335814811093704
F	Aidel	0.0001316201075160785
F	Aiden	0.00014624456390675388
F	Aidy	0.0002486157586414816
F	Aiela	4.3873369172026165e-05
F	Aielah	4.3873369172026165e-05
F	Aiesha	0.0033343760570739883
F	Aife	4.3873369172026165e-05
F	Aifric	4.3873369172026165e-05
F	Aika	0.00021936684586013083
F	Aikaterini	0.00029248912781350777
F	Aiko	0.0005118559736736385
F	Aila	0.010705102077974385
F	Ailah	0.0007019739067524186
F	Ailani	0.00010237119473472772
F	Ailbhe	0.0008335940142684971
F	Aileen	0.002369161935289413
F	Ailey	0.00010237119473472772
F	Ailidh	0.00010237119473472772
F	Ailie	0.0003656114097668847
F	Ailin	0.00014624456390675388
F	Ailis	0.0013162010751607848
F	Ailise	4.3873369172026165e-05
F	Ailish	0.005162433105908412
F	Ailisha	0.00016086902029742927
F	Ailla	0.0011407075984726802
F	Ailsa	0.008964791767484014
F	Aima	0.002793271170618999
F	Aimah	4.3873369172026165e-05
F	Aimal	0.0003509869533762093
F	Aiman	0.003129633667604533
F	Aime	0.0012577032495980833
F	Aimee	0.2187964920608945
F	Aimee-	8.774673834405233e-05
F	Aimee-Grace	0.000263240215032157
F	Aimee-Jane	5.8497825562701554e-05
F	Aimee-Jayne	4.3873369172026165e-05
F	Aimee-Jo	0.00010237119473472772
F	Aimee-Lea	8.774673834405233e-05
F	Aimee-Lee	0.0005703537992363401
F	Aimee-Leigh	0.003305127144292638
F	Aimee-Louise	0.0015209434646302404
F	Aimee-Mae	4.3873369172026165e-05
F	Aimee-May	0.0001316201075160785
F	Aimee-Rose	0.0006873494503617432
F	Aimen	0.0019450526999598267
F	Aimi	0.0005118559736736385
F	Aimie	0.004577454850281396
F	Aimiee	8.774673834405233e-05
F	Aimun	4.3873369172026165e-05
F	Aimy	0.00010237119473472772
F	Ain	8.774673834405233e-05
F	Aina	0.0013746989007234864
F	Ainara	0.00017549347668810466
F	Aine	0.01017862164791007
F	Ainhoa	0.0004826070608922878
F	Aini	0.000263240215032157
F	Ainsleigh	0.00010237119473472772
F	Ainsley	0.000789720645096471
F	Ainslie	5.8497825562701554e-05
F	Aira	0.0014478211826768634
F	Airah	0.0006873494503617432
F	Airi	4.3873369172026165e-05
F	Airlie	0.00020474238946945544
F	Aisa	0.00014624456390675388
F	Aise	4.3873369172026165e-05
F	Aisha	0.167684016975484
F	Aishah	0.022945772076969684
F	Aishani	0.0014039478135048373
F	Aishat	0.002120546176647931
F	Aishatu	4.3873369172026165e-05
F	Aishe	4.3873369172026165e-05
F	Aishi	8.774673834405233e-05
F	Aishia	0.00023399130225080621
F	Aishleen	0.0002486157586414816
F	Aishling	0.00033636249698553393
F	Aishpreet	8.774673834405233e-05
F	Aishwarya	0.0023545374788987374
F	Aisla	0.0013162010751607848
F	Aisleyne	4.3873369172026165e-05
F	Aislin	0.0007750961887057955
F	Aisling	0.012416163475683405
F	Aislinn	0.002895642365353727
F	Aisosa	0.0003656114097668847
F	Aissata	0.00017549347668810466
F	Aissatou	0.0008482184706591725
F	Aiste	0.0006288516247990416
F	Aiswarya	4.3873369172026165e-05
F	Aisya	4.3873369172026165e-05
F	Aisyah	0.00017549347668810466
F	Aitana	0.0005703537992363401
F	Aiva	0.0031442581239952082
F	Aiva-Rose	5.8497825562701554e-05
F	Aivah	0.0006581005375803924
F	Aiya	0.002222917371382659
F	Aiyah	0.00029248912781350777
F	Aiyana	0.004518957024718695
F	Aiyanah	0.00010237119473472772
F	Aiyanna	0.0009213407526125494
F	Aiyat	0.0001316201075160785
F	Aiyesha	0.00014624456390675388
F	Aiyla	0.0067711233088827046
F	Aiyla-Noor	4.3873369172026165e-05
F	Aiylah	0.00046798260450161243
F	Aiysha	0.003656114097668847
F	Aiyza	0.00017549347668810466
F	Aiyzah	4.3873369172026165e-05
F	Aiza	0.025285685099477748
F	Aiza-Noor	4.3873369172026165e-05
F	Aizah	0.024276597608521144
F	Aizah-Noor	0.00010237119473472772
F	Aizza	8.774673834405233e-05
F	Aizzah	5.8497825562701554e-05
F	Aja	0.00032173804059485854
F	Ajana	5.8497825562701554e-05
F	Aji	0.0006434760811897171
F	Ajla	0.0006581005375803924
F	Ajooni	0.0008628429270498479
F	Ajuni	0.0004826070608922878
F	Ajwa	0.0037146119232315485
F	Ajwah	0.0001316201075160785
F	Akane	4.3873369172026165e-05
F	Akanksha	0.000263240215032157
F	Akari	0.00016086902029742927
F	Akasha	0.0009359652090032249
F	Akasya	0.00023399130225080621
F	Akayla	0.00010237119473472772
F	Akaysha	4.3873369172026165e-05
F	Akeela	0.0001316201075160785
F	Akeelah	0.0008482184706591725
F	Akeira	0.00010237119473472772
F	Akeisha	0.00010237119473472772
F	Akemi	5.8497825562701554e-05
F	Akhira	4.3873369172026165e-05
F	Akhsa	4.3873369172026165e-05
F	Aki	8.774673834405233e-05
F	Akida	4.3873369172026165e-05
F	Akiera	4.3873369172026165e-05
F	Akiesha	4.3873369172026165e-05
F	Akifa	7.312228195337694e-05
F	Akifah	0.0005849782556270155
F	Akila	0.00045335814811093704
F	Akilah	0.0010383364037379525
F	Akina	4.3873369172026165e-05
F	Akira	0.005937529294614208
F	Akirah	0.00011699565112540311
F	Akisha	0.00010237119473472772
F	Aklima	0.0009213407526125494
F	Akosua	0.0013308255315514603
F	Akriti	8.774673834405233e-05
F	Aksa	0.0026470266067122454
F	Aksaa	4.3873369172026165e-05
F	Aksah	0.000526480430064314
F	Aksara	4.3873369172026165e-05
F	Aksha	0.00014624456390675388
F	Akshana	0.00023399130225080621
F	Akshara	0.0027640222578376485
F	Aksharaa	0.00010237119473472772
F	Akshata	4.3873369172026165e-05
F	Akshaya	0.0023984108480707635
F	Akshayaa	4.3873369172026165e-05
F	Akshayah	4.3873369172026165e-05
F	Akshika	5.8497825562701554e-05
F	Akshita	0.000716598363143094
F	Akshitha	4.3873369172026165e-05
F	Akua	0.001433196726286188
F	Akvile	0.0005703537992363401
F	Al	0.0003802358661575601
F	Ala	0.000979838578175251
F	Ala'A	0.0001316201075160785
F	Alaa	0.005235555387861789
F	Alaana	4.3873369172026165e-05
F	Alabama	0.0003656114097668847
F	Alae	0.00016086902029742927
F	Alahna	0.00019011793307878005
F	Alaia	0.003275878231511287
F	Alaia-Mai	4.3873369172026165e-05
F	Alaiba	4.3873369172026165e-05
F	Alaika	4.3873369172026165e-05
F	Alaina	0.00792645536374606
F	Alaine	4.3873369172026165e-05
F	Alaiya	0.0009067162962218741
F	Alaiyah	0.00032173804059485854
F	Alaiyna	4.3873369172026165e-05
F	Alaiza	0.00043873369172026165
F	Alaizah	4.3873369172026165e-05
F	Alana	0.07423374063906828
F	Alana-Mae	0.00017549347668810466
F	Alana-Mai	4.3873369172026165e-05
F	Alana-Rae	0.00017549347668810466
F	Alana-Rose	0.0006727249939710679
F	Alanah	0.00884779611635861
F	Alani	0.0015355679210209158
F	Alania	0.0001316201075160785
F	Alanis	0.005103935280345711
F	Alanna	0.02200980686796646
F	Alanna-Rose	7.312228195337694e-05
F	Alannah	0.028298323115956876
F	Alannah-Mae	5.8497825562701554e-05
F	Alannah-Rose	0.00020474238946945544
F	Alannis	0.0002486157586414816
F	Alanood	4.3873369172026165e-05
F	Alanoud	4.3873369172026165e-05
F	Alanta	0.0014185722698955127
F	Alantis	0.00010237119473472772
F	Alanya	0.0029541401909164286
F	Alanyah	4.3873369172026165e-05
F	Alara	0.007663215148713903
F	Alarah	8.774673834405233e-05
F	Alaria	8.774673834405233e-05
F	Alarna	0.0053086776698151655
F	Alarna-Rae	4.3873369172026165e-05
F	Alarna-Rose	4.3873369172026165e-05
F	Alarnah	0.00030711358420418316
F	Alarni	8.774673834405233e-05
F	Alarnie	5.8497825562701554e-05
F	Alasia	5.8497825562701554e-05
F	Alaska	0.0018719304180064497
F	Alathea	4.3873369172026165e-05
F	Alaura	0.00011699565112540311
F	Alaw	0.004401961373593292
F	Alaya	0.006273891791599742
F	Alaya-Rose	4.3873369172026165e-05
F	Alayah	0.004957690716438957
F	Alayah-Grace	8.774673834405233e-05
F	Alayah-Mae	4.3873369172026165e-05
F	Alayah-Rose	4.3873369172026165e-05
F	Alayha	0.00010237119473472772
F	Alayla	0.00029248912781350777
F	Alayna	0.020196374275522712
F	Alayna-Noor	4.3873369172026165e-05
F	Alaynah	0.0006873494503617432
F	Alaysia	0.0004094847789389109
F	Alba	0.022755654143890903
F	Alba-Rose	0.00032173804059485854
F	Albane	4.3873369172026165e-05
F	Albany	0.0012138298804260572
F	Albatool	4.3873369172026165e-05
F	Alberta	0.0018280570488344236
F	Albertine	0.00033636249698553393
F	Albie	0.00019011793307878005
F	Albina	0.0004094847789389109
F	Albiona	8.774673834405233e-05
F	Alea	0.0019011793307878004
F	Aleacia	4.3873369172026165e-05
